,Scoring,Start,Start_Frame,Stop,Stop_Frame,Subject,Behaviour,Value,trial_start,latency
107,RadialMaze_2023-01-13_AR_Kito_S1,1453.715709,87223,,,Kito,forced_choice ,arm_1,1449.165712,4.549997002
108,RadialMaze_2023-01-13_AR_Kito_S1,1456.94904,87417,,,Kito,forced_choice ,arm_8,1449.165712,7.783328205
109,RadialMaze_2023-01-13_AR_Kito_S1,1462.649036,87759,,,Kito,arm_visited,arm_2,1449.165712,13.48332445
110,RadialMaze_2023-01-13_AR_Kito_S1,1466.8157,88009,,,Kito,arm_visited,arm_3,1449.165712,17.64998837
111,RadialMaze_2023-01-13_AR_Kito_S1,1470.582364,88235,,,Kito,arm_visited,arm_4,1449.165712,21.41665255
112,RadialMaze_2023-01-13_AR_Kito_S1,1474.899028,88494,,,Kito,arm_visited,arm_5,1449.165712,25.73331638
113,RadialMaze_2023-01-13_AR_Kito_S1,1479.699025,88782,,,Kito,arm_visited,arm_6,1449.165712,30.53331321
114,RadialMaze_2023-01-13_AR_Kito_S1,1484.049022,89043,,,Kito,arm_visited,arm_7,1449.165712,34.88331035
115,RadialMaze_2023-01-13_AR_Kito_S1,1488.649019,89319,,,Kito,arm_visited,arm_8,1449.165712,39.48330732
116,RadialMaze_2023_01_16_ARe_Ava_S1,8.016659778,481,72.8499374,4371,Ava,trial,1,8.016659778,0
117,RadialMaze_2023_01_16_ARe_Ava_S1,11.49999012,690,,,Ava,forced_choice ,arm_3,8.016659778,3.48333034
118,RadialMaze_2023_01_16_ARe_Ava_S1,16.3666526,982,,,Ava,forced_choice ,arm_2,8.016659778,8.349992825
119,RadialMaze_2023_01_16_ARe_Ava_S1,29.5166413,1771,,,Ava,arm_visited,arm_5,8.016659778,21.49998153
120,RadialMaze_2023_01_16_ARe_Ava_S1,32.49997207,1950,,,Ava,arm_visited,arm_4,8.016659778,24.48331229
121,RadialMaze_2023_01_16_ARe_Ava_S1,43.98329554,2639,,,Ava,arm_visited,arm_3,8.016659778,35.96663576
122,RadialMaze_2023_01_16_ARe_Ava_S1,48.39995841,2904,,,Ava,arm_visited,arm_2,8.016659778,40.38329863
123,RadialMaze_2023_01_16_ARe_Ava_S1,59.36661565,3562,,,Ava,arm_visited,arm_8,8.016659778,51.34995587
124,RadialMaze_2023_01_16_ARe_Ava_S1,66.68327603,4001,,,Ava,arm_visited,arm_6,8.016659778,58.66661625
125,RadialMaze_2023_01_16_ARe_Ava_S1,159.833196,9590,211.466485,12688,Ava,trial,2,159.833196,0
126,RadialMaze_2023_01_16_ARe_Ava_S1,164.2998588,9858,,,Ava,forced_choice ,arm_5,159.833196,4.466662828
127,RadialMaze_2023_01_16_ARe_Ava_S1,171.8498523,10311,,,Ava,forced_choice ,arm_1,159.833196,12.01665634
128,RadialMaze_2023_01_16_ARe_Ava_S1,180.4165116,10825,,,Ava,arm_visited,arm_7,159.833196,20.58331565
